LSOA,population_per_hectare
E01017630,5.9
E01017631,3.2
E01017632,1.9
E01017675,5.9
E01017676,0.5
E01017677,6.9
E01017678,1.1
E01017679,3.1
E01017680,8.5
E01017681,1.1
E01017682,5.5
E01017683,1.0
E01017684,1.2
E01017726,0.9
E01017727,6.0
E01017728,3.5
E01017729,19.4
E01017730,17.4
E01017750,0.9
E01017752,1.4
E01017766,0.9
E01017778,2.2
E01017747,36.4
E01017748,50.6
E01017749,14.7
E01017789,35.6
E01017790,61.3
E01017795,17.7
E01017769,13.1
E01017771,12.0
E01017780,10.2
E01017781,89.2
E01017770,42.5
E01017791,22.4
E01017792,6.6
E01017793,5.2
E01017768,2.4
E01017779,5.0
E01017785,3.7
E01017786,14.1
E01017787,12.3
E01017788,61.2
E01017741,42.8
E01017742,33.9
E01017743,31.1
E01017763,24.2
E01017764,16.0
E01017765,5.4
E01017739,34.4
E01017740,6.7
E01017744,2.4
E01017745,2.2
E01017746,45.7
E01017762,2.3
E01017775,22.2
E01017776,14.6
E01017777,16.2
E01017759,3.5
E01017760,4.7
E01017761,34.2
E01017794,6.6
E01017754,4.8
E01017755,26.6
E01017756,18.7
E01017757,3.5
E01017758,12.4
E01017751,13.1
E01017753,22.9
E01017767,4.7
E01017773,3.5
E01017774,7.4
E01017782,9.4
E01017783,0.9
E01017784,3.3
E01032609,29.7
E01017796,23.7
E01017797,16.5
E01017798,3.4
E01017799,15.4
E01017800,2.4
E01017801,5.1
E01017802,18.6
E01017818,4.1
E01017819,6.1
E01017820,14.3
E01017821,3.9
E01017822,21.1
E01017810,14.8
E01017811,2.8
E01017812,4.3
E01017813,4.7
E01017815,13.2
E01017816,28.0
E01017817,9.8
E01017823,1.1
E01017830,5.8
E01017831,5.4
E01017832,4.0
E01017834,1.9
E01017835,3.1
E01017803,0.9
E01017806,13.5
E01017814,2.0
E01017833,1.5
E01017804,26.0
E01017805,45.4
E01017807,53.4
E01017808,29.0
E01017809,43.7
E01017824,3.8
E01017825,13.4
E01017826,6.2
E01017827,3.2
E01017828,34.6
E01017829,5.1
E01017929,40.9
E01017930,5.8
E01017931,10.9
E01017932,3.1
E01017933,21.7
E01017885,1.0
E01017886,0.7
E01017887,3.9
E01017888,0.8
E01017869,3.3
E01017870,2.7
E01017871,7.2
E01017872,3.1
E01017873,9.1
E01017874,10.7
E01017915,1.1
E01017916,1.3
E01017917,5.4
E01017918,6.6
E01017857,66.9
E01017858,43.9
E01017859,10.8
E01017860,59.6
E01017861,32.9
E01017862,6.5
E01017863,40.5
E01017842,0.9
E01017853,2.5
E01017854,1.0
E01017878,0.4
E01017920,23.0
E01017921,25.8
E01017922,37.5
E01017923,61.1
E01017924,26.2
E01017937,10.2
E01017938,10.4
E01017940,12.8
E01017942,47.1
E01017850,66.5
E01017851,65.7
E01017852,90.4
E01017919,63.7
E01017925,67.8
E01017926,71.5
E01017927,44.1
E01017928,41.1
E01017911,43.2
E01017912,30.6
E01017913,51.0
E01017914,6.3
E01017903,93.1
E01017904,100.1
E01017905,67.9
E01017906,122.9
E01017907,66.7
E01017899,59.1
E01017900,14.9
E01017901,49.2
E01017902,45.9
E01017836,30.5
E01017837,36.3
E01017838,36.0
E01017839,17.1
E01017840,20.9
E01017841,12.9
E01017908,31.6
E01017909,13.6
E01017910,22.5
E01017941,19.1
E01017843,10.0
E01017844,45.6
E01017845,24.2
E01017855,4.6
E01017856,9.4
E01017864,14.1
E01017865,10.8
E01017867,15.5
E01017868,15.7
E01017934,13.8
E01017935,16.0
E01017936,5.8
E01017939,6.4
E01017866,1.1
E01017875,1.2
E01017876,13.7
E01017877,3.4
E01017846,23.0
E01017847,22.0
E01017848,25.6
E01017849,4.2
E01017889,38.7
E01017890,34.8
E01017891,40.6
E01017892,9.2
E01017893,39.4
E01017894,9.5
E01017895,40.5
E01017896,13.1
E01017897,48.3
E01017898,42.7
E01017880,17.6
E01017881,24.5
E01017882,14.6
E01017883,19.4
E01017884,71.5
E01032610,32.1
E01020924,59.0
E01020925,67.8
E01020927,17.6
E01020928,39.1
E01020930,77.4
E01020917,81.0
E01020918,62.4
E01020919,73.2
E01020923,94.5
E01020949,52.8
E01020926,40.9
E01020929,52.7
E01020955,45.3
E01020956,17.6
E01020957,41.7
E01020920,25.2
E01020921,20.3
E01020922,23.2
E01020945,25.7
E01020950,40.9
E01020940,30.5
E01020941,62.2
E01020942,2.7
E01020946,7.1
E01020947,12.8
E01020914,97.2
E01020915,112.2
E01020952,55.6
E01020953,15.5
E01020954,45.5
E01020948,19.4
E01020963,13.1
E01020965,85.2
E01020966,43.3
E01020938,55.5
E01020939,52.5
E01020943,82.7
E01020964,52.2
E01020967,53.1
E01020910,62.8
E01020911,91.3
E01020912,133.5
E01020916,108.2
E01020935,65.2
E01020936,57.2
E01020937,73.9
E01020968,45.9
E01020931,28.1
E01020932,28.2
E01020933,1.0
E01020934,25.4
E01020944,17.1
E01020913,41.3
E01020951,8.2
E01020959,62.4
E01020961,36.5
E01020962,42.9
E01020960,67.9
E01032831,44.4
E01032832,35.5
E01032833,43.9
E01020969,39.9
E01020970,11.4
E01020971,28.7
E01020987,31.2
E01020974,20.7
E01020986,24.2
E01020988,33.7
E01021007,11.1
E01021008,53.9
E01021009,35.1
E01020993,60.3
E01020994,40.1
E01020995,23.0
E01020996,20.5
E01021019,59.4
E01021004,5.2
E01021005,38.8
E01021006,12.7
E01021013,70.3
E01020972,22.0
E01020973,42.5
E01020977,115.0
E01021015,72.5
E01021010,37.6
E01021011,79.8
E01021012,29.9
E01021020,42.5
E01021021,31.4
E01021000,65.1
E01021001,77.6
E01021002,16.9
E01021003,50.2
E01021014,102.7
E01020975,42.5
E01020976,33.6
E01020990,127.0
E01020991,48.8
E01020992,46.2
E01020978,65.9
E01020979,52.0
E01020980,96.2
E01020981,93.1
E01020997,39.3
E01020998,54.0
E01020999,35.2
E01021016,26.9
E01021017,16.3
E01021018,10.6
E01020982,141.2
E01020983,197.0
E01020984,69.8
E01020985,94.2
E01020989,97.9
E01021022,0.7
E01021024,5.7
E01021025,0.8
E01021052,7.0
E01021053,2.0
E01021023,1.8
E01021026,1.0
E01021032,0.4
E01021067,7.5
E01021068,0.4
E01021033,32.6
E01021034,13.2
E01021035,5.5
E01021036,26.6
E01021037,39.4
E01021038,37.9
E01021054,0.6
E01021055,16.0
E01021056,1.6
E01021057,0.4
E01021039,11.2
E01021040,52.9
E01021041,5.6
E01021042,24.3
E01021043,42.8
E01021027,16.5
E01021028,41.5
E01021029,6.0
E01021030,43.5
E01021031,29.4
E01021061,54.4
E01021063,20.9
E01021064,38.2
E01021065,58.2
E01021066,41.9
E01021045,7.1
E01021046,21.5
E01021047,13.3
E01021048,75.1
E01021044,22.1
E01021049,71.9
E01021050,24.0
E01021051,11.8
E01021058,43.2
E01021059,21.7
E01021060,10.9
E01021062,29.8
E01021069,37.6
E01021075,8.0
E01021077,32.0
E01021081,33.9
E01021082,6.9
E01021083,6.4
E01021072,5.2
E01021073,34.6
E01021074,6.9
E01021076,33.3
E01021078,24.0
E01021070,62.5
E01021071,43.7
E01021079,12.7
E01021080,33.0
E01021132,2.8
E01021133,0.8
E01021134,1.4
E01021139,6.5
E01021140,1.0
E01021141,0.6
E01021103,0.4
E01021114,1.5
E01021115,0.6
E01021116,0.8
E01021098,1.2
E01021099,0.4
E01021100,0.6
E01021104,0.5
E01021105,1.4
E01021101,1.1
E01021102,1.4
E01021117,11.0
E01021118,7.4
E01021119,19.4
E01021087,0.5
E01021088,1.7
E01021089,6.2
E01021109,0.8
E01021110,2.8
E01021084,3.7
E01021085,2.8
E01021086,4.1
E01021096,0.4
E01021097,0.9
E01021111,34.5
E01021113,12.5
E01021131,67.1
E01021135,48.4
E01021136,28.6
E01021137,9.8
E01021112,44.5
E01021120,22.4
E01021126,37.4
E01021127,6.4
E01021128,35.7
E01021093,21.2
E01021095,23.0
E01021123,5.6
E01021124,8.2
E01021125,1.6
E01021129,26.0
E01021138,2.1
E01021094,33.9
E01021106,20.9
E01021107,29.1
E01021108,45.4
E01021130,27.1
E01021090,66.1
E01021091,63.5
E01021092,56.8
E01021121,44.1
E01021122,76.9
E01021167,11.6
E01021168,1.4
E01021169,0.6
E01021186,0.7
E01021171,0.5
E01021172,1.3
E01021173,0.4
E01021218,1.1
E01021156,34.8
E01021157,17.5
E01021158,17.0
E01021159,7.3
E01021160,25.9
E01021161,42.6
E01021162,5.4
E01021202,4.5
E01021203,0.6
E01021229,0.8
E01021230,0.8
E01021231,6.7
E01021151,15.7
E01021152,21.1
E01021153,53.0
E01021154,17.1
E01021155,26.9
E01021163,0.9
E01021164,0.8
E01021187,0.5
E01021144,1.2
E01021145,0.9
E01021170,0.8
E01021217,0.9
E01021219,17.0
E01021220,28.3
E01021223,28.5
E01021224,14.1
E01021225,18.5
E01021226,21.2
E01021150,2.4
E01021191,21.8
E01021192,34.1
E01021193,32.4
E01021194,50.3
E01021149,0.9
E01021189,0.7
E01021190,2.0
E01021200,5.1
E01021201,1.9
E01021221,17.1
E01021222,50.6
E01021227,12.0
E01021228,21.9
E01021146,2.6
E01021147,0.5
E01021148,0.9
E01021165,0.4
E01021188,0.5
E01021198,8.4
E01021199,0.5
E01021204,2.0
E01021205,0.5
E01021174,3.9
E01021175,43.6
E01021176,23.7
E01021177,27.9
E01021180,7.2
E01021181,11.2
E01021182,43.7
E01021183,40.7
E01021178,1.8
E01021179,21.6
E01021184,26.8
E01021185,51.1
E01021142,0.6
E01021143,0.6
E01021166,0.5
E01021195,1.1
E01021196,45.3
E01021197,1.0
E01021212,17.6
E01021213,54.0
E01021214,3.8
E01021215,20.5
E01021216,15.9
E01021206,0.8
E01021207,10.8
E01021208,2.5
E01021209,10.0
E01021210,21.0
E01021211,12.0
E01021232,35.6
E01021233,8.2
E01021234,1.9
E01021235,26.9
E01021236,34.3
E01022553,44.2
E01022554,13.6
E01022555,19.0
E01022556,38.2
E01022560,3.8
E01022493,0.8
E01022536,1.5
E01022537,21.9
E01022557,44.8
E01022558,28.8
E01022559,18.9
E01022488,0.4
E01022489,0.6
E01022499,9.7
E01022500,0.9
E01022513,1.0
E01022472,0.8
E01022473,30.3
E01022520,0.5
E01022521,9.4
E01022522,0.6
E01022490,8.2
E01022491,7.4
E01022492,0.5
E01022546,0.8
E01022547,1.1
E01022495,43.1
E01022496,33.7
E01022497,42.0
E01022498,35.8
E01022539,81.2
E01022540,52.8
E01022542,62.6
E01022543,30.7
E01032843,51.3
E01032844,23.8
E01032851,17.3
E01022470,11.2
E01022471,28.6
E01022494,28.3
E01022523,13.0
E01022524,73.4
E01022525,32.0
E01022526,13.3
E01022527,39.4
E01022566,35.9
E01022567,38.9
E01022568,35.0
E01022570,44.6
E01032840,28.4
E01032841,12.5
E01022502,40.6
E01022506,30.6
E01022507,44.2
E01032842,96.4
E01032847,10.9
E01022481,34.6
E01022482,44.7
E01022503,29.7
E01032845,56.6
E01032846,89.8
E01022484,72.7
E01022485,58.8
E01022486,52.6
E01022487,66.1
E01022569,8.8
E01022548,38.1
E01022549,54.1
E01022550,25.9
E01022551,27.5
E01022552,52.9
E01022528,14.3
E01022529,0.9
E01022530,17.6
E01022531,1.2
E01022475,26.8
E01022476,57.3
E01022480,75.9
E01022504,19.4
E01022505,23.5
E01022467,2.3
E01022468,1.0
E01022469,27.1
E01022561,0.2
E01022562,0.4
E01022515,15.9
E01022516,15.8
E01022517,42.3
E01022518,34.5
E01022519,27.1
E01022474,36.0
E01022477,31.9
E01022478,67.1
E01022479,59.2
E01022509,51.3
E01022514,0.4
E01022563,0.8
E01022564,0.9
E01022565,8.8
E01022510,41.8
E01022511,42.6
E01022512,54.2
E01032848,56.4
E01032849,68.2
E01032850,22.1
E01022532,0.6
E01022533,0.3
E01022534,15.1
E01022535,17.8
E01022581,1.1
E01022582,0.5
E01022604,0.4
E01022605,5.3
E01022574,43.8
E01022575,52.8
E01022576,44.6
E01022579,16.7
E01022571,24.7
E01022572,37.7
E01022573,8.9
E01022577,33.5
E01022578,12.9
E01022580,46.1
E01022603,1.2
E01022634,52.7
E01022639,31.9
E01022640,6.4
E01022615,35.6
E01022633,49.1
E01022635,44.5
E01022636,34.0
E01022641,60.3
E01022591,0.5
E01022593,3.1
E01022594,7.4
E01022595,11.3
E01022596,1.4
E01022627,0.5
E01022630,0.5
E01022642,1.0
E01032663,4.3
E01022583,12.9
E01022584,38.8
E01022585,2.2
E01022586,1.1
E01022587,17.3
E01022616,23.8
E01022617,2.8
E01022618,3.1
E01022631,0.8
E01022632,5.1
E01022592,0.4
E01022597,0.6
E01022619,15.9
E01022624,21.5
E01022625,13.0
E01022620,22.4
E01022621,40.2
E01022622,9.5
E01022623,9.4
E01032664,45.2
E01032665,47.9
E01022588,22.2
E01022589,0.8
E01022590,26.0
E01022607,43.6
E01022608,44.5
E01022606,2.5
E01022611,48.4
E01022613,19.9
E01022614,38.0
E01022610,2.3
E01022628,5.8
E01022629,1.6
E01032615,20.4
E01032616,46.4
E01022599,17.1
E01022600,7.2
E01022601,3.0
E01022602,13.1
E01032625,3.8
E01022705,24.6
E01022706,16.7
E01022707,30.3
E01022708,36.5
E01022709,27.8
E01022659,49.8
E01022660,41.8
E01022675,22.3
E01022676,11.8
E01022704,42.3
E01022661,37.2
E01022662,36.0
E01022663,21.7
E01022664,40.8
E01022665,23.6
E01022648,13.4
E01022667,31.9
E01022672,51.2
E01022673,37.1
E01022674,30.6
E01022643,16.2
E01022644,43.0
E01022646,67.7
E01022647,11.0
E01022649,55.7
E01022650,11.8
E01022668,59.8
E01022677,3.9
E01022678,45.7
E01022680,46.0
E01022681,17.6
E01022666,60.7
E01022669,113.3
E01022670,12.8
E01022671,17.2
E01022679,73.4
E01022645,12.4
E01022682,3.7
E01022683,5.6
E01022684,52.8
E01022685,42.1
E01022686,10.2
E01022687,30.6
E01022713,2.1
E01022714,36.0
E01022715,15.6
E01022716,56.9
E01022717,47.3
E01022718,37.8
E01022719,9.5
E01022653,3.6
E01022691,61.0
E01022692,50.6
E01022693,56.7
E01022694,15.6
E01022652,6.2
E01022695,51.6
E01022700,22.6
E01022701,33.4
E01022703,55.3
E01022651,12.0
E01022696,50.1
E01022697,24.9
E01022698,12.9
E01022699,42.2
E01022702,17.5
E01022654,63.2
E01022655,79.0
E01022656,6.1
E01022657,5.8
E01022658,11.9
E01022710,15.0
E01022711,45.7
E01022712,48.1
E01022688,14.4
E01022689,3.7
E01022690,17.4
E01022758,20.8
E01022771,28.4
E01022772,15.5
E01022773,5.9
E01022774,6.5
E01022749,45.5
E01022753,57.0
E01022754,17.6
E01022780,13.6
E01022787,32.9
E01022788,51.7
E01022730,34.5
E01022731,64.0
E01022732,20.3
E01022733,47.8
E01022734,63.6
E01022720,2.2
E01022725,23.5
E01022726,28.4
E01022727,42.5
E01022729,3.0
E01022743,40.9
E01022750,35.5
E01022751,36.3
E01022752,43.8
E01022757,67.6
E01022790,14.8
E01022755,25.2
E01022756,40.0
E01022791,23.5
E01022792,2.7
E01022793,11.3
E01022781,2.0
E01022782,5.6
E01022785,50.9
E01022786,19.1
E01022789,43.5
E01022721,9.3
E01022722,43.5
E01022723,32.5
E01022724,39.7
E01022737,55.6
E01022766,6.3
E01022769,43.7
E01022740,50.2
E01022741,41.6
E01022742,22.7
E01022783,29.0
E01022784,37.3
E01022759,23.6
E01022763,18.8
E01022765,41.2
E01022768,25.9
E01022770,30.5
E01022728,61.3
E01022735,29.3
E01022736,53.6
E01022738,16.2
E01022739,81.0
E01022760,48.3
E01022761,23.9
E01022762,64.0
E01022764,34.1
E01022767,51.5
E01022776,50.7
E01022777,35.3
E01022778,5.2
E01032877,5.3
E01022744,30.0
E01022745,14.2
E01022746,27.0
E01022747,16.3
E01022748,50.4
E01022800,58.5
E01022801,67.3
E01022802,14.7
E01022803,41.9
E01022836,35.2
E01022804,9.3
E01022805,42.8
E01022834,59.7
E01022835,59.7
E01022840,55.3
E01022813,81.5
E01022814,10.3
E01022815,59.5
E01022823,72.1
E01022825,68.7
E01022819,89.1
E01022820,38.1
E01022841,41.3
E01022842,29.1
E01032882,29.2
E01022807,125.1
E01022816,94.9
E01022817,75.8
E01022818,90.8
E01022824,47.3
E01022826,44.7
E01022828,44.5
E01022829,22.6
E01022830,14.6
E01032880,17.6
E01032881,15.1
E01032883,55.4
E01022806,73.1
E01022832,73.5
E01022839,65.3
E01032884,14.0
E01022810,87.4
E01022811,47.4
E01022833,45.7
E01022843,58.5
E01032878,41.5
E01032879,48.0
E01022794,20.4
E01022795,25.9
E01022796,32.2
E01022837,43.1
E01022838,49.8
E01022797,41.4
E01022798,12.7
E01022799,11.9
E01022812,97.8
E01022831,52.3
E01022845,48.3
E01022890,35.1
E01022891,8.4
E01022892,22.2
E01022893,11.9
E01022894,27.0
E01022859,1.3
E01022895,58.5
E01022896,28.7
E01022897,35.1
E01022898,7.1
E01022846,1.2
E01022847,16.0
E01022848,41.1
E01022874,52.7
E01022875,59.2
E01022876,24.4
E01022877,11.9
E01022858,0.3
E01022878,5.1
E01022879,1.1
E01022880,7.6
E01022860,27.3
E01022862,43.0
E01022867,3.6
E01032852,39.3
E01032853,22.3
E01032854,32.9
E01032857,10.8
E01022881,3.8
E01022882,1.6
E01022883,14.8
E01022884,35.2
E01022885,23.1
E01022861,39.5
E01022863,36.0
E01022865,33.8
E01022868,25.1
E01022870,17.0
E01022864,26.1
E01022871,39.1
E01022872,30.3
E01022873,9.4
E01022887,0.5
E01022849,41.5
E01022850,28.2
E01022851,9.3
E01022853,39.0
E01022869,29.6
E01022852,46.9
E01022854,32.9
E01022855,6.2
E01022856,0.8
E01022857,2.2
E01022888,3.3
E01022889,8.5
E01032855,0.7
E01032856,2.9
E01022930,42.4
E01022931,33.4
E01022935,54.1
E01022975,20.5
E01022976,33.8
E01022922,19.4
E01022971,43.4
E01022972,35.5
E01022974,26.0
E01022959,54.6
E01022962,26.7
E01022965,62.0
E01022973,31.4
E01022901,17.4
E01022902,39.4
E01022966,10.6
E01022967,72.9
E01022960,50.9
E01022961,26.1
E01022963,36.9
E01022964,47.0
E01022903,25.1
E01022906,9.9
E01022968,81.5
E01022969,56.5
E01022913,93.8
E01022914,45.7
E01022915,48.7
E01022916,26.5
E01022917,51.3
E01022900,58.3
E01022904,43.5
E01022905,64.8
E01022908,44.1
E01022970,58.0
E01022947,27.6
E01022948,46.1
E01022949,12.8
E01022950,39.5
E01022951,31.3
E01022952,22.5
E01022924,25.7
E01022925,9.4
E01022926,17.0
E01022927,32.5
E01022928,21.4
E01022929,31.9
E01022953,18.9
E01022954,8.3
E01022955,24.9
E01022956,48.2
E01022957,22.6
E01022958,4.8
E01022937,2.8
E01022943,5.9
E01022944,4.8
E01022946,17.4
E01022940,30.6
E01022942,26.8
E01022945,26.1
E01022936,30.5
E01022938,19.2
E01022939,31.4
E01022941,15.7
E01022899,33.0
E01022907,23.4
E01022909,21.6
E01022910,46.2
E01022911,35.3
E01032605,8.0
E01022919,54.1
E01022933,81.8
E01022934,50.5
E01032618,39.3
E01022918,24.6
E01022920,45.7
E01022921,37.9
E01032617,38.2
E01023011,0.2
E01023012,0.5
E01023021,6.5
E01023022,2.7
E01023023,8.0
E01023024,3.5
E01023025,0.4
E01023076,34.9
E01023082,50.4
E01023083,62.2
E01023088,44.3
E01023073,37.1
E01023080,11.1
E01023081,42.1
E01023089,54.7
E01023090,34.6
E01023074,54.8
E01023077,24.0
E01023078,12.1
E01023079,44.2
E01023085,4.9
E01023072,48.5
E01023075,37.7
E01023084,39.2
E01023086,30.1
E01023087,28.1
E01022977,9.6
E01022978,2.4
E01022979,3.8
E01022980,1.5
E01022992,0.7
E01022993,0.2
E01023045,2.2
E01023046,1.6
E01023007,2.2
E01023010,47.7
E01023047,49.5
E01023048,4.9
E01023049,8.0
E01023050,6.0
E01023008,9.6
E01023009,20.6
E01023038,39.6
E01023039,34.5
E01023040,26.2
E01023026,0.2
E01023062,3.4
E01023064,50.2
E01023066,8.5
E01023067,28.6
E01023003,29.5
E01023004,35.6
E01023005,34.9
E01023006,58.8
E01023028,20.2
E01023037,38.4
E01023065,44.9
E01023068,45.2
E01023069,29.7
E01023070,25.5
E01023071,1.1
E01023029,26.0
E01023030,11.8
E01023032,38.2
E01023033,51.3
E01023013,6.0
E01023014,7.1
E01023015,0.8
E01023016,9.0
E01023027,13.9
E01023031,26.4
E01022989,8.9
E01022991,1.4
E01022998,0.4
E01023000,16.5
E01022994,19.9
E01022995,37.2
E01022996,0.7
E01022997,0.3
E01023063,0.6
E01022990,0.8
E01022999,0.2
E01023041,21.6
E01023042,26.8
E01023043,42.0
E01022984,2.0
E01022985,45.9
E01023020,19.6
E01023034,5.8
E01023035,7.6
E01023036,4.3
E01023001,30.3
E01023002,10.4
E01023058,45.4
E01023060,5.0
E01023061,34.5
E01023017,33.5
E01023018,45.5
E01023019,49.3
E01023055,10.8
E01022986,23.2
E01022988,18.3
E01023054,33.9
E01023056,35.9
E01023057,41.0
E01022981,31.7
E01022982,23.9
E01022983,16.9
E01022987,4.4
E01023044,6.6
E01023051,2.1
E01023052,16.8
E01023053,6.7
E01023059,3.7
E01023099,43.3
E01023104,27.8
E01023106,48.2
E01023121,51.1
E01023105,61.0
E01023119,98.1
E01023120,79.9
E01023122,79.2
E01023146,49.2
E01023100,27.8
E01023101,60.4
E01023102,38.6
E01023134,54.2
E01023147,49.7
E01023096,27.2
E01023097,24.0
E01023103,16.5
E01023111,36.8
E01023112,44.7
E01023092,22.5
E01023093,13.2
E01023132,42.6
E01023133,37.0
E01023135,59.7
E01023091,56.0
E01023094,33.5
E01023095,22.6
E01023098,39.5
E01023148,49.7
E01023149,38.7
E01023113,16.1
E01023114,44.1
E01023136,2.5
E01023137,61.0
E01023138,55.2
E01023139,38.1
E01023140,12.2
E01023141,13.3
E01023142,18.3
E01023143,3.0
E01023144,126.2
E01023118,58.4
E01023124,80.6
E01023125,62.7
E01032858,37.9
E01023128,56.4
E01023129,94.2
E01023130,42.4
E01023131,35.8
E01023145,83.9
E01023109,73.4
E01023115,43.7
E01023116,68.1
E01023117,45.6
E01023107,58.0
E01023108,28.3
E01023110,46.1
E01023123,49.1
E01023165,0.3
E01023169,8.2
E01023181,45.1
E01023182,34.1
E01023153,37.6
E01023154,75.6
E01023156,86.9
E01023157,54.3
E01023205,77.7
E01023155,2.1
E01023201,3.5
E01023202,24.5
E01023215,7.5
E01023219,47.9
E01023179,46.8
E01023183,34.1
E01023190,40.9
E01023203,42.4
E01023204,21.9
E01023180,14.1
E01023186,38.3
E01023189,14.1
E01023196,1.2
E01032870,4.8
E01032871,1.6
E01023187,41.0
E01023188,44.3
E01023216,32.2
E01023217,27.1
E01023218,30.9
E01023159,0.7
E01023195,1.2
E01023197,1.5
E01023198,0.6
E01023160,0.8
E01023168,0.5
E01023178,0.4
E01023166,0.5
E01023167,0.4
E01023177,0.4
E01023184,0.3
E01023185,1.9
E01023174,54.9
E01023175,32.2
E01023176,34.8
E01023207,41.7
E01023208,51.8
E01023209,43.9
E01023150,36.8
E01023151,56.1
E01023152,14.7
E01023206,42.3
E01023158,1.2
E01023191,38.0
E01023192,48.7
E01023193,2.4
E01023194,38.5
E01023200,5.3
E01023162,1.0
E01023163,1.8
E01023164,1.7
E01023199,0.6
E01023210,31.5
E01023211,43.8
E01023212,16.8
E01023213,29.3
E01023214,45.4
E01023170,3.1
E01023171,1.1
E01023172,14.5
E01023173,42.7
E01023286,0.5
E01023287,5.4
E01023288,0.3
E01023236,0.3
E01023237,29.1
E01023238,2.2
E01023239,10.5
E01023240,28.4
E01023241,3.1
E01023248,25.4
E01023253,15.8
E01023274,0.5
E01023225,0.4
E01023278,34.3
E01023279,20.4
E01023280,0.5
E01023281,17.7
E01023247,25.8
E01023249,35.1
E01023250,47.6
E01023268,51.8
E01023269,13.9
E01023270,61.3
E01023251,33.5
E01023255,30.6
E01023256,22.0
E01023257,45.2
E01023258,8.5
E01023252,79.1
E01023254,42.4
E01023263,23.3
E01023264,21.4
E01023265,9.4
E01023267,46.5
E01023260,86.7
E01023261,48.9
E01023262,58.7
E01023266,32.2
E01023229,0.5
E01023242,44.8
E01023243,39.1
E01023244,14.1
E01023259,18.1
E01023226,1.2
E01023227,4.5
E01023228,7.2
E01023230,4.6
E01023246,0.4
E01023235,0.5
E01023275,1.9
E01023276,9.0
E01023277,0.8
E01023282,0.3
E01023220,10.0
E01023221,4.8
E01023222,1.3
E01023223,5.8
E01023272,11.7
E01023273,6.2
E01023245,1.1
E01023271,1.8
E01023284,2.8
E01023285,2.8
E01032859,3.4
E01032860,19.7
E01023224,0.5
E01023231,2.2
E01023232,2.5
E01023233,22.2
E01023234,45.4
E01023987,2.0
E01023988,0.3
E01024040,3.7
E01024041,0.5
E01032810,25.3
E01032812,1.3
E01023985,0.8
E01023986,1.9
E01023989,0.7
E01023990,0.7
E01024033,0.8
E01024035,0.9
E01023983,13.6
E01023999,8.1
E01032811,46.2
E01032822,43.0
E01023980,43.5
E01023981,5.6
E01023984,51.2
E01023992,26.4
E01023993,38.9
E01024021,35.4
E01024022,23.9
E01032820,31.6
E01032821,13.5
E01023973,33.1
E01024002,50.9
E01024023,23.2
E01024027,16.8
E01024029,33.6
E01023972,45.0
E01023995,51.6
E01023996,14.4
E01024003,41.4
E01024004,6.3
E01024005,43.9
E01023974,66.6
E01023975,44.7
E01023977,44.7
E01024016,44.0
E01024017,37.1
E01024028,35.7
E01023976,52.7
E01024019,41.3
E01024020,117.3
E01032816,24.6
E01032823,63.5
E01024001,11.4
E01024006,20.4
E01024008,26.2
E01032815,29.5
E01032817,51.8
E01032818,73.8
E01032819,31.5
E01032824,29.6
E01024013,1.9
E01024014,0.4
E01024015,0.6
E01024034,1.2
E01023978,0.5
E01023979,6.8
E01024032,1.0
E01024036,0.6
E01024031,0.6
E01024038,0.7
E01024039,1.3
E01032813,63.1
E01032814,1.5
E01024009,0.4
E01024010,0.8
E01024011,2.9
E01024012,3.4
E01024024,23.3
E01024025,16.6
E01023997,0.4
E01023998,0.8
E01024026,1.1
E01024037,1.0
E01024078,81.7
E01024080,85.5
E01024081,66.3
E01024082,55.8
E01024095,35.6
E01024094,3.5
E01024096,25.1
E01024097,23.1
E01024098,35.8
E01024064,19.0
E01024066,55.6
E01024079,51.4
E01024083,44.9
E01024118,54.8
E01024059,20.6
E01024065,3.4
E01024117,36.3
