CP,S Ref Latitude,S Ref Longitude,bicycle_aadf,motorbike_aadf,car_aadf,bus_aadf,light_goods_vehicle_aadf,heavy_goods_vehicle_aadf
20822,55.71417914,-3.593257492,7.4,6.2,1468.6,8.2,312.8,107.2
20823,55.48388664,-4.190096348,0.0,13.8,1603.2,46.0,738.6,414.0
20824,55.932199835999995,-3.2493315280000004,266.2,210.2,19870.6,776.8,3647.4,508.6
20825,55.80631024,-3.756582203,2.2,30.6,3380.6,18.6,763.2,439.2
20826,55.67437445,-4.068728077,1.2,16.0,3658.0,43.0,1305.2,666.6
20827,55.61019824,-4.49406874,25.4,46.6,14287.2,1432.4,1888.8,366.4
20830,55.67507972,-3.4103814810000004,7.2,30.6,1658.4,11.4,333.6,169.0
20831,55.67385731,-3.780855255,24.0,61.0,14877.8,428.8,2339.6,526.6
20835,55.06459279999999,-3.6293843719999996,0.0,23.0,2824.0,16.4,368.6,70.8
20836,55.06905807,-3.5831772539999998,46.2,264.4,7558.0,137.0,1289.2,246.4
20837,54.88000903,-5.016281285,2.2,41.8,4741.0,63.6,805.0,188.0
20838,55.445712760000006,-4.622835597,54.0,11.6,3439.4,111.6,451.0,73.6
20839,56.11078884999999,-4.3590854519999995,0.0,10.8,1910.4,23.0,481.2,165.4
20840,55.92826248,-4.315960008,172.0,48.4,17523.8,180.8,2004.0,418.8
20842,55.90026818,-4.365481967,58.2,40.0,18679.4,579.4,2491.8,423.4
20844,56.39176920999999,-4.107478898,5.2,37.6,1249.2,24.2,335.2,80.4
20845,56.39914742999999,-3.4257057610000006,85.6,61.0,15118.6,263.2,1944.4,118.2
20846,55.9357529,-3.4422527280000006,36.4,152.4,13095.0,173.2,3357.4,954.8
20847,55.87533764999999,-3.9355347200000006,38.4,28.0,6537.8,116.8,1260.6,483.6
20848,55.85009966,-4.135569642,37.2,11.6,8644.6,393.4,1224.0,225.6
20850,56.19843443,-3.6003855689999993,0.0,1.0,2029.6,14.0,557.6,132.6
20851,56.1393684,-3.9005016219999993,7.4,52.6,5498.6,14.4,642.8,147.8
20852,57.55989420000001,-2.001656875,1.0,30.6,3528.0,82.8,760.4,369.8
20853,57.14782171,-2.094184355,116.4,342.6,9854.4,2047.0,2035.4,201.0
20854,57.117887180000004,-2.118878048,4.8,182.8,23677.0,168.4,3598.6,1386.4
20855,56.70379632,-2.476860902,61.4,70.0,8080.4,148.4,1672.4,468.8
20856,56.51666525,-2.749153733,5.8,27.2,12408.2,145.4,2352.0,1014.2
20857,56.461996369999994,-2.9639125930000003,82.2,172.6,29698.4,403.6,3503.2,1039.4
20858,56.27788796,-3.0642531760000002,2.2,18.4,5775.0,108.0,1384.8,423.6
20859,56.06453648,-3.2061311330000004,4.2,11.2,3111.0,135.8,693.0,114.6
20860,57.08426711,-2.33159903,27.6,25.2,3715.4,135.4,593.8,198.2
20861,57.068208649999995,-2.991122101,2.2,22.0,2301.6,64.8,454.4,142.2
20862,56.63432492,-3.3660914219999993,3.2,9.0,1567.8,38.2,324.0,114.2
20865,56.51821271,-3.301772881,19.0,33.4,4062.6,79.8,933.2,453.8
20866,57.53703889,-3.003816601,1.0,1.0,1163.6,19.4,418.4,101.2
20867,57.30369410000001,-3.661382073,5.2,11.2,1483.2,33.0,448.4,126.6
20868,57.17221926,-2.1339364919999997,90.2,292.6,12174.0,438.4,2003.4,612.6
20869,57.40283244999999,-2.80326687,11.6,8.8,1741.2,27.6,234.8,122.2
20870,57.66480210000001,-2.523435415,3.2,15.6,6641.2,79.6,1518.4,792.0
20872,55.71801610999999,-2.701952255,0.0,30.6,2729.2,38.2,655.8,384.2
20873,55.59661229000001,-2.432392613,27.4,96.0,5885.8,87.4,1283.4,170.8
20874,55.543585840000006,-2.793925928,2.8,0.0,1835.4,10.8,473.0,158.8
20875,55.75382728999999,-3.276190847,1.2,30.6,2273.6,24.2,514.4,269.2
20877,55.10606607999999,-4.132877745,1.0,0.0,134.2,14.2,55.4,16.6
20878,56.012277080000004,-3.611926536,1.0,4.4,3143.4,63.8,404.2,27.2
20880,55.5472678,-2.8478876110000004,24.6,79.0,3202.2,49.0,480.2,76.2
20881,55.548088959999994,-2.859000032,12.6,15.0,1003.2,5.0,205.0,59.0
20882,54.96818236,-3.599826783,4.2,4.2,1182.6,17.6,217.2,75.4
20883,54.854688929999995,-3.8690425139999993,13.6,3.0,735.4,20.4,160.2,81.2
20884,55.09174824,-4.071434575,1.2,25.0,452.4,2.6,144.4,63.6
20885,55.11302271000001,-4.171037663,5.2,14.0,872.8,12.2,248.8,103.0
20887,55.09143797,-4.721832647,0.0,7.0,428.6,12.6,153.0,99.0
20888,54.72625613,-4.912106022,0.0,2.0,630.0,19.2,139.8,52.8
20889,54.90586803,-5.0317126960000005,35.4,31.0,3437.6,135.6,604.6,85.6
20890,55.463461159999994,-4.633506988,64.2,19.8,9792.8,907.8,1600.6,284.0
20892,55.77070259,-3.9144018899999997,12.8,5.4,9002.0,280.4,1442.4,330.2
20893,55.685069659999996,-3.401197464,0.0,6.0,817.8,2.6,247.0,79.0
20896,55.80303008,-4.118630264,46.2,46.4,7046.6,213.2,1184.8,251.2
20897,55.79451467,-4.05914232,1.0,95.6,35098.0,353.6,5931.4,3636.4
20899,55.84597613999999,-4.416656864,40.4,105.6,18050.0,77.0,2726.8,458.0
20900,55.84853102999999,-4.253701229,116.4,39.0,13027.4,226.4,2292.2,547.4
20901,55.86831933,-4.367694416,19.8,92.8,28356.4,244.0,3674.2,1173.8
20902,55.84860162,-4.317608327,198.0,40.0,10071.0,721.2,1421.4,205.6
20905,55.882002869999994,-4.385157223,29.0,18.0,3100.8,295.0,413.0,142.4
20906,54.75744763,-4.435566563,0.0,10.2,780.2,32.0,184.4,100.0
20907,55.76924092400001,-4.164863564999999,28.8,99.4,24309.2,240.6,4309.0,1400.2
20908,55.83168924,-4.077074988,17.8,14.0,11080.2,58.4,1975.0,561.6
20910,55.845131990000006,-4.477149766,21.2,140.6,28894.4,394.6,3607.4,1154.4
20911,55.08560394999999,-4.145953158999999,1.2,1.0,329.8,4.0,109.8,19.4
20912,55.91182079,-3.6653530119999997,5.4,9.0,1528.2,3.0,277.0,47.8
20913,55.97514887,-3.6199969610000005,46.2,60.8,9992.4,184.4,1212.0,186.4
20915,55.98187629,-4.0001640730000005,1.2,25.0,7048.2,56.2,1559.2,573.4
20916,55.86718406,-4.236241307,25.4,68.4,14049.8,314.8,2511.4,576.2
20917,55.93492338,-4.247509116,43.2,50.4,11132.2,88.4,1487.4,381.6
20918,55.98414491999999,-4.36899977,16.8,18.0,3047.6,13.6,485.8,58.2
20920,56.02231723999999,-4.5591024110000005,11.6,93.4,6100.2,92.4,1120.4,281.6
20921,55.94559034,-4.574858583,67.0,60.6,14927.0,93.0,1678.4,406.8
20923,55.85571338,-4.254117169,77.4,54.2,14564.0,68.4,2685.6,469.2
20925,55.92380035,-4.941616787,5.6,4.0,2089.4,78.2,481.6,116.4
20927,56.420557069999994,-3.784800422,11.6,41.6,828.6,11.4,346.4,47.0
20928,56.09406151,-3.466812345,9.4,28.0,2044.0,60.2,540.6,280.4
20929,56.47635895999999,-4.322453802,19.0,22.0,1057.6,7.2,226.8,27.2
20930,57.84952456999999,-5.558333511,1.2,5.0,533.2,6.4,137.4,40.4
20931,57.544865,-4.507880478,9.4,51.2,1050.2,4.2,259.4,33.4
20932,57.95025485,-5.148016093,15.8,26.0,789.2,22.8,202.4,63.2
20933,58.508939039999994,-4.219227717,3.2,5.0,511.0,32.0,147.0,44.0
20934,57.96656497,-4.4011656619999995,0.0,2.0,682.8,14.2,247.0,68.8
20935,58.00405389,-4.201420156,2.0,13.2,506.6,13.6,256.0,24.0
20937,55.76938044,-5.06232446,5.2,4.0,313.6,4.0,56.6,55.8
20938,55.75857370999999,-6.282969673999999,4.4,8.0,1670.8,53.4,378.2,103.2
20939,56.517612959999994,-5.903099236,3.2,15.0,810.8,34.4,202.4,102.8
20940,57.267561750000006,-5.982212634,22.2,79.2,2357.0,102.8,508.0,179.2
20941,57.60684834999999,-4.416726921,5.2,47.2,4150.8,36.8,808.2,288.6
20942,57.60493375,-7.171941903999999,13.0,1.0,624.0,5.0,149.6,30.0
20943,57.24516745999999,-7.381927238,2.2,1.8,679.6,14.6,160.4,14.8
20944,57.439703050000006,-6.551285363,2.2,13.8,912.0,22.8,125.4,27.2
20945,57.608141260000004,-6.374128592000001,7.2,16.0,536.2,12.6,107.2,13.8
20946,58.21657259999999,-6.386307907000001,45.8,75.2,15352.4,198.6,1919.0,190.6
20947,58.33443084,-6.614687859,1.2,0.0,775.2,22.8,284.4,48.2
20949,56.71934856,-5.776336155,4.4,4.0,564.6,12.6,102.4,12.4
20950,57.55245611,-4.441538483,2.0,7.0,2530.4,29.8,615.6,110.8
20951,56.05695782,-4.354189819,2.2,8.2,2490.8,40.8,478.2,82.6
20952,56.00974867,-3.855632662,11.0,37.333333333333336,8149.333333333333,119.33333333333333,1973.6666666666667,504.0
20953,56.153547030000006,-5.1073362939999996,1.0,0.0,461.6,19.2,127.8,64.4
20954,56.98116142,-4.237118733,1.8,17.8,592.6,12.8,77.6,58.0
20955,58.36985018,-5.079278121000001,12.6,25.0,653.4,30.6,96.2,14.0
20956,57.56767270000002,-5.345733736000001,0.0,0.0,184.2,4.0,71.2,8.4
20957,55.932486919999995,-3.490153841,66.0,25.8,7097.4,487.2,1455.8,386.8
20958,55.96236315,-3.179242141,555.8,141.6,11750.0,1690.6,2666.4,425.2
20959,55.972015060000004,-3.20325008,167.0,136.4,16954.4,300.6,2369.0,546.4
20960,56.00297634,-3.56663566,14.6,62.0,5765.6,53.0,842.2,349.8
20962,56.09923654000001,-3.856720799,14.6,21.4,5537.8,58.2,1489.0,344.6
20963,56.092292199999996,-3.6088387139999996,5.4,11.4,1693.6,13.4,506.2,184.8
20965,56.13022746,-3.36907818,0.0,14.8,2820.2,106.0,815.8,194.8
20966,56.11386702,-3.345177493999999,30.4,59.8,9297.0,377.8,2103.4,398.6
20967,56.19687603999999,-3.1314708860000002,4.4,26.6,10665.8,93.4,1838.2,485.6
20968,56.23656576999999,-3.163133058,4.4,27.0,3329.6,11.0,863.8,280.8
20969,56.38197088,-3.434781186000001,52.4,42.0,9520.2,187.6,1484.6,482.6
20970,56.39363874000001,-2.9735238969999997,1.6,34.6,5263.2,38.8,1014.4,471.8
20971,56.24692496,-2.889110283,4.2,17.4,1723.6,31.4,459.8,125.2
20972,56.20327752000001,-2.834907714,0.0,0.0,1452.6,22.6,215.2,67.6
20973,56.34100997,-2.794236932,87.8,38.2,4978.0,111.6,1057.4,318.4
20974,57.345457929999995,-2.167798312,1.0,28.2,2446.2,48.2,843.2,255.4
20975,56.56267145,-3.3032996760000004,28.4,83.6,4726.4,104.0,749.6,170.8
20978,56.46652544999999,-2.9591582560000003,39.0,2.0,594.0,403.0,79.2,17.2
20979,56.49149196999999,-2.78113876,6.2,43.4,3806.0,114.6,591.6,138.6
20981,56.72977859,-2.684746847,1.2,6.2,3221.8,47.0,818.6,254.8
20982,57.57145909,-3.852485925,4.4,6.0,723.2,5.0,127.8,54.0
20983,57.2635719,-3.4937649970000004,1.2,52.4,723.2,6.4,108.4,16.2
20984,57.52926054000001,-3.656600389,5.2,18.0,1042.2,21.6,161.2,182.4
20985,57.51637932999999,-3.2085875350000004,0.0,11.6,4101.4,56.8,1014.0,528.2
20987,57.13762795,-2.1400896780000003,100.2,359.0,29030.8,35.4,6408.0,1138.6
20988,57.33406386,-2.303949665,1.0,39.0,7198.0,103.0,985.0,507.0
20990,57.53291801,-2.085157649,0.0,38.4,1526.2,18.4,483.8,216.0
20991,56.12458155,-3.1275775930000003,8.4,91.0,7610.4,123.6,1081.4,238.0
20992,58.97821495000001,-2.9553079189999996,26.2,34.4,4839.2,109.2,1193.2,109.2
20993,58.97959233,-2.9633482489999996,51.0,20.4,8195.4,171.4,1905.2,384.4
20994,59.00758409,-3.133359881,2.2,30.6,2668.0,99.4,825.4,213.0
20995,59.146943439999994,-3.2253721920000005,1.0,0.0,92.8,14.2,15.8,10.4
20996,59.10553678,-3.281514128,0.0,1.0,269.2,4.0,83.2,33.8
20997,60.393874399999994,-1.263353882,1.0,8.0,813.8,12.6,272.2,91.8
20999,60.151292760000004,-1.237085919,1.0,11.2,1696.6,54.8,650.6,217.4
21000,60.15082669000001,-1.160010837,15.8,32.0,6502.2,98.2,1888.0,178.8
21001,60.20224442999999,-1.292906238,0.0,22.0,1629.2,28.8,391.0,41.8
21002,57.16279801999999,-2.123321074,59.8,68.0,10146.0,180.2,1654.4,243.8
21003,57.12059587,-2.662218056,6.2,4.0,1335.0,40.8,236.0,49.6
21004,57.51304419,-2.188597732,1.0,15.0,2047.6,26.8,500.0,143.2
21005,57.66519734999999,-3.0073554939999996,14.8,25.0,1705.8,70.2,290.6,21.8
21006,56.06062082999999,-3.527214988,11.6,66.4,8049.2,156.6,1645.0,247.0
21007,55.606447460000005,-2.445992651,28.2,34.6,4690.4,45.2,1080.6,193.4
21008,55.95658278999999,-2.775133625,36.4,55.2,6737.4,80.2,1220.0,171.6
21010,55.6554715,-2.637261385,2.2,5.8,1598.0,21.6,390.0,130.8
21011,55.74566215,-2.320147262,1.2,21.0,1080.8,24.2,340.8,255.8
21014,55.93820838,-4.0107214739999995,5.0,74.0,31470.0,901.0,3434.0,708.0
21015,55.90216432,-3.1211147980000002,142.2,90.6,6673.0,240.2,952.2,301.6
21017,55.91967224,-4.328251616,26.0,8.6,5251.6,21.0,721.2,161.8
21018,56.07994503,-3.913644169,13.8,86.8,15924.4,78.8,3772.0,1668.2
21022,55.86517191,-5.405597713,26.2,3.0,753.0,20.4,172.2,25.6
21024,55.89872231,-3.2185720489999996,0.0,284.8,57939.2,307.4,11366.0,5015.2
21026,58.18689313,-5.063424813,1.2,10.2,334.8,12.6,110.8,37.0
21027,55.832100409999995,-4.362937026,14.2,16.0,10119.4,398.6,1618.8,436.6
26000,51.75095359000001,-0.41143043000000007,0.0,861.0,139667.0,674.6,27294.8,17489.6
26001,51.92277115,-0.49233555300000004,0.0,331.4,88735.2,473.0,16160.0,17120.2
26003,52.65198575000001,-1.238688239,0.0,156.0,62422.6,234.4,14039.0,12960.4
26004,53.01429485999999,-1.242912195,0.0,260.4,81079.4,393.4,17144.6,16271.0
26005,53.37588531,-1.279958256,0.0,278.0,90464.8,333.6,19797.0,18896.6
26006,53.52952897,-1.496100611,0.0,188.2,70397.2,235.2,15603.8,9294.2
26007,53.721544040000005,-1.5241181119999998,0.0,305.8,90446.0,270.2,18807.6,10615.8
26009,51.29813541,0.9076228609999999,0.0,245.6,43109.6,183.2,9635.0,4959.8
26010,51.33569076,-0.719497314,0.0,546.8,92391.0,396.4,15930.6,6597.8
26011,51.21625415999999,-1.165237841,0.0,328.6,73905.8,402.4,10827.2,6329.6
26012,51.49507838000001,-0.349132825,0.0,1221.6,81886.4,776.0,12829.8,3267.4
26013,51.507407799999996,-0.636879481,0.0,663.0,101959.0,613.8,15196.0,7631.0
26014,51.42188374999999,-1.023431195,0.0,460.4,94019.6,452.0,13972.4,8546.8
26015,51.54229755,-1.9797643280000004,0.0,262.4,66325.6,321.6,10577.0,8649.2
26017,52.475008869999996,-2.0187128262,0.0,241.8,68883.4,190.6,16696.4,10295.4
26018,52.05915563999999,-2.145501183,0.0,183.2,65570.6,179.6,11893.6,13531.0
26020,51.594222179999996,-2.4886090172,0.0,310.2,63013.6,195.4,10975.0,8984.8
26021,51.49984054,-2.684245026,0.0,264.6,31855.2,181.6,6521.6,8572.4
26023,50.94722764,-3.2788238449999993,0.0,144.8,46568.4,220.6,8345.8,6059.6
26025,52.54385023,-1.9654963969999997,0.0,107.6,28829.8,42.6,9218.0,5977.0
26025,52.54385023,-1.9654963969999997,0.0,107.6,28829.8,42.6,9218.0,5977.0
26026,52.64003318,-2.054634778,0.0,196.0,59334.0,153.8,12837.2,17430.6
26027,53.04860339,-2.330672656,0.0,259.0,77098.2,341.8,10198.0,19799.4
26029,53.49220493,-2.656065114,0.0,422.0,95713.2,295.0,19420.6,14314.4
26030,53.70610739999999,-2.676204524,0.0,375.2,78991.6,313.8,15678.2,11326.6
26031,53.99300076,-2.780905963,0.0,272.0,48217.75,372.5,10452.0,8849.25
26032,54.35254698,-2.619081405,0.0,183.4,28966.0,334.2,6349.6,6787.2
26033,54.8775707,-2.87974285,0.0,127.2,28648.6,167.2,6257.0,8533.2
26035,51.95846288,0.21348823700000003,0.0,286.8,50598.0,258.8,10704.6,9475.6
26036,52.21539679,0.078534202,0.0,313.4,45593.8,201.0,8884.8,9181.8
26037,53.45986237000001,-1.19871395,0.0,143.2,57998.8,158.0,14191.2,13789.4
26038,51.29756603,0.500155197,0.0,849.8,95317.4,447.8,19549.8,13967.6
26039,51.14442278,-0.137216589,0.0,495.6,79640.8,419.8,16512.2,5550.2
26041,50.87091763,-1.253847139,10.2,340.6,40497.8,77.8,6458.2,1781.2
26042,50.94416147,-1.541622974,0.0,347.2,60622.0,245.2,11905.0,3892.4
26043,51.487953842,-2.551050399,0.0,836.8,61425.6,449.8,11103.6,3379.6
26044,51.61006715999999,-0.730567415,0.0,502.0,84632.4,594.6,13963.2,7559.0
26045,52.04300636,-2.147212833,0.0,75.5,20740.75,65.0,4199.75,4354.75
26047,53.39032504000001,-2.2736225709999998,0.0,328.2,132330.8,542.6,18469.6,8653.8
26048,53.366596875999996,-2.3804911863999996,0.0,105.6,38817.6,226.6,6635.0,3607.4
26049,53.291599010000006,-2.744048297,0.0,385.4,87439.2,337.4,16019.4,12778.4
26050,53.48536643999999,-2.9282808210000004,0.0,167.2,45286.4,165.6,8729.8,4837.8
26051,53.54046461,-2.417941587,0.0,277.2,69628.8,141.6,14273.6,7606.6
26053,53.50328485,-2.381392241,0.0,339.8,113740.4,225.4,21142.4,16267.8
26054,53.61531623,-2.088542794,0.0,168.2,67962.6,227.8,14968.2,16453.4
26055,53.742526397999995,-1.6826108296000002,0.0,362.8,104260.4,305.2,20583.6,21007.4
26056,53.70612783599999,-1.3637651125999999,0.0,163.0,64321.6,188.6,14520.0,15803.8
26057,53.718046900000004,-0.8877134049999998,0.0,102.4,29832.6,121.2,7921.0,6853.8
26059,53.40327456,-2.246135662,0.0,270.0,70928.2,105.2,11433.8,3510.2
26060,53.56381132,-2.269744602,0.0,302.2,71342.2,282.6,13712.6,8152.8
26061,53.55659880999999,-0.50699406,0.0,73.8,21287.0,34.0,7195.2,8577.8
26062,50.9278614,-1.472061855,0.0,431.2,41529.8,137.2,6842.8,6724.2
26063,53.304136070000006,-2.952856904,0.0,197.8,50938.8,154.4,8275.0,4269.2
26064,53.74538354,-1.7344616940000002,0.0,166.4,51262.2,189.0,10064.0,5698.2
26066,54.92481887,-1.539677309,0.0,215.4,30598.6,94.8,5719.0,2522.4
26066,54.92481887,-1.539677309,0.0,215.4,30598.6,94.8,5719.0,2522.4
26066,54.92481887,-1.539677309,0.0,215.4,30598.6,94.8,5719.0,2522.4
26067,54.69837531999999,-1.498642476,0.0,102.4,41806.4,160.2,8809.0,5832.8
26068,53.55885509,-1.216470537,0.0,180.5,49402.25,170.5,10522.0,13361.25
26068,53.55885509,-1.216470537,0.0,180.5,49402.25,170.5,10522.0,13361.25
26069,51.94590989999999,-0.21186491699999999,0.0,499.0,65723.0,180.2,12463.4,5096.6
26069,51.94590989999999,-0.21186491699999999,0.0,499.0,65723.0,180.2,12463.4,5096.6
26072,51.788385289999994,-0.6588742320000001,0.0,116.8,17948.0,94.6,3202.0,1243.2
26074,53.79931756999999,-1.530829725,0.0,360.4,38520.4,390.8,6621.2,1134.2
26075,51.50293961,-0.71913805,0.0,116.4,18511.0,72.0,4003.0,1078.2
26075,51.50293961,-0.71913805,0.0,116.4,18511.0,72.0,4003.0,1078.2
26075,51.50293961,-0.71913805,0.0,116.4,18511.0,72.0,4003.0,1078.2
26077,54.97313149,-1.606924407,0.0,304.8,62767.6,556.6,8484.6,1411.6
26078,51.52147900999999,-0.09736619099999999,1115.8,1106.2,9969.6,641.4,2387.4,548.8
26080,51.58961889,-0.198461147,40.2,1957.4,75266.4,657.0,15802.8,6159.2
26081,51.62102531000001,-0.253557068,50.2,841.6,44862.0,672.4,8215.6,2410.0
26082,51.74855408,-0.24284806100000003,23.8,40.8,9617.6,248.2,1690.4,604.4
26083,52.11806535000001,-0.28759609399999997,1.8,214.8,32461.8,122.0,6492.2,3582.0
26084,52.31504589,-0.24397119699999997,0.0,112.4,28763.0,60.0,5731.4,3995.0
26085,52.541026220000006,-0.326983053,2.4,139.2,26536.8,77.8,5818.2,6982.2
26086,52.64954138,-0.508511856,0.0,172.6,32109.8,144.4,6785.4,7486.8
26087,52.89585708,-0.657647712,0.0,61.6,23531.0,54.6,5238.6,7679.6
26089,53.265078900000006,-0.9452301029999999,0.4,150.2,30874.0,123.0,7071.6,8258.4
26090,53.58399517,-1.212229455,0.6,245.4,48878.2,189.2,10700.6,12126.8
26091,53.77084533,-1.295977615,16.2,85.2,7671.6,15.6,1465.0,916.2
26094,54.94426066999999,-1.5019894809999998,51.8,171.4,28948.6,233.6,4633.2,996.4
26098,55.77213616,-2.007944137,49.6,77.4,11437.8,529.4,2132.0,113.2
26099,51.50202147,-0.09529500699999999,1081.4,1238.6,8643.0,190.4,3356.4,998.2
26101,51.47348022999999,0.014393443,193.0,1281.0,23167.0,241.0,5212.2,2162.8
26102,51.456207289999995,0.086756514,7.0,2080.0,64351.2,625.4,15695.8,3935.0
26105,51.39662892,0.4854270479999999,78.0,152.0,14632.8,134.0,3091.6,292.0
26109,51.27595135,1.0854740920000001,145.0,155.0,18403.4,637.8,2402.0,487.6
26110,51.26199111,1.103175546,36.4,130.4,14497.6,405.6,1384.2,297.8
26112,51.14228915,1.286746025,35.8,107.2,11950.2,178.8,1845.0,444.0
26114,51.508930129999996,-0.136870023,1839.2,1494.0,6293.4,2115.6,2133.2,436.6
26115,51.49916941,-0.164570454,1176.8,1913.0,17788.2,1424.0,3614.4,721.0
26116,51.48822746,-0.273039904,188.6,1787.8,74412.0,1259.4,13208.0,2752.2
26117,51.47584573,-0.388706826,337.6,604.0,35236.4,434.2,4317.8,1436.4
26118,51.48356856,-0.48924984799999993,54.0,470.0,18299.8,664.4,2457.0,1173.0
26120,51.45565502000001,-0.9363546970000002,207.2,210.0,16882.2,174.8,2295.0,533.4
26121,51.44449111,-1.017193502,251.2,121.2,14026.6,116.4,2065.6,603.8
26122,51.40791614,-1.325656886,44.8,103.2,14359.2,16.2,2422.6,399.0
26123,51.41050553,-1.57004756,8.4,101.8,5178.2,24.0,877.8,301.6
26124,51.43395188000001,-2.00138966,74.2,83.6,10822.6,69.6,2644.8,618.4
26126,51.39432593,-2.346339253,279.4,264.0,16064.6,366.6,3067.2,996.4
26127,51.387326085999995,-2.432057179,71.2,442.0,19136.6,285.6,3631.4,947.8
26128,51.44532926000001,-2.623714702,303.6,905.6,46187.6,724.0,7641.8,1810.0
26133,52.68785995999999,-2.09463832,4.0,87.8,14105.0,83.4,3845.2,2166.6
26136,52.53549446000001,-1.416144745,25.8,262.4,25871.0,190.2,4974.4,2286.6
26137,52.46156639000001,-1.265525341,3.4,144.0,11084.0,21.0,2550.8,1996.2
26139,52.34318363999999,-1.1744086870000001,1.6,96.0,6719.6,26.0,1926.8,1526.6
26142,51.82307871,-0.42559604,9.0,249.5,16229.5,85.0,3646.75,1180.25
